N, beta, avg_energy, std_energy, avg_mag, std_mag, tot_time, num_threads
1024, 0.500000, -4824.968000, 76.836911, 0.000078, 0.000050, 13.354164, 2
1024, 0.500000, -19277.888000, 152.410657, 0.000156, 0.000099, 5.154657, 8
