N, beta, avg_energy, std_energy, avg_mag, std_mag, tot_time, num_threads
128, 0.500000, -56507.752000, 784.202259, -0.823304, 0.154389, 1.352211, 1
192, 0.500000, -127476.184000, 1163.860188, 0.463021, 0.135691, 2.948338, 1
256, 0.500000, -224550.536000, 1670.288562, -0.220335, 0.052686, 5.401654, 1
