N, beta, avg_energy, std_energy, avg_mag, std_mag, tot_time, num_threads
100, 0.500000, -33342.704000, 313.660503, -0.214308, 0.057281, 0.354213, 2
142, 0.500000, -67351.048000, 548.860862, 0.122392, 0.087052, 0.717163, 2
200, 0.500000, -135179.424000, 902.960410, -0.317876, 0.098471, 1.430155, 2
